customer_id,contact_date,contact_type,contact_duration,campaign_contacts,days_last_contacted,previous_contacts,poutcome,sale,deposit
4516,2024-02-04,cellular,891,2,177,7,failure,1,1
4517,2024-06-02,cellular,282,2,385,1,success,1,1
4518,2024-08-12,cellular,926,4,1,0,unknown,1,1
4519,2024-09-06,cellular,440,1,280,1,failure,1,1
4520,2024-07-21,cellular,314,1,156,2,success,1,1
4521,2024-08-19,cellular,238,4,1,0,unknown,1,1
4522,2024-08-22,cellular,1329,2,1,0,unknown,1,1
4523,2024-03-30,cellular,364,3,1,0,unknown,1,1
4524,2024-05-12,cellular,985,1,1,0,unknown,1,1
4525,2024-07-10,cellular,255,1,1,0,unknown,1,1
4526,2024-05-20,unknown,1410,2,1,0,unknown,1,1
4527,2024-02-04,cellular,227,2,1,0,unknown,1,1
4528,2024-06-15,cellular,177,1,1,0,unknown,1,1
4529,2024-04-30,cellular,317,1,160,5,other,1,1
4530,2024-04-30,cellular,225,1,83,1,success,1,1
4531,2024-04-19,cellular,142,2,1,0,unknown,1,1
4532,2024-04-30,cellular,523,1,87,2,other,1,1
4533,2024-08-14,telephone,698,2,1,0,unknown,1,1
4534,2024-12-28,telephone,824,1,193,11,success,1,1
4535,2024-05-05,cellular,1240,1,1,0,unknown,1,1
4536,2024-05-05,cellular,494,1,1,0,unknown,1,1
4537,2024-05-28,unknown,796,1,1,0,unknown,1,1
4538,2024-10-17,telephone,223,1,1,0,unknown,1,1
4539,2024-06-03,cellular,140,2,1,0,unknown,1,1
4540,2024-02-09,cellular,501,2,1,0,unknown,1,1
4541,2024-02-11,unknown,271,1,1,0,unknown,1,1
4542,2024-06-16,unknown,1323,9,1,0,unknown,1,1
4543,2024-02-10,cellular,234,1,183,1,success,1,1
4544,2024-08-31,cellular,268,8,1,0,unknown,1,1
4545,2024-01-28,cellular,134,1,91,1,success,1,1
4546,2024-03-17,cellular,272,3,1,0,unknown,1,1
4547,2024-08-07,cellular,587,2,1,0,unknown,1,1
4548,2024-05-04,cellular,619,6,1,0,unknown,1,1
4549,2024-04-24,cellular,384,2,1,0,unknown,1,1
4550,2024-07-30,cellular,543,4,1,0,unknown,1,1
4551,2024-07-01,telephone,372,1,1,0,unknown,1,1
4552,2024-11-18,cellular,419,1,127,6,other,1,1
4553,2024-06-21,unknown,100,1,1,0,unknown,1,1
4554,2024-07-29,cellular,816,6,1,0,unknown,1,1
4555,2024-04-06,cellular,1063,1,1,0,unknown,1,1
4556,2024-07-07,telephone,257,1,1,0,unknown,1,1
4557,2024-12-28,cellular,1141,1,209,1,other,1,1
4558,2024-02-18,cellular,318,1,561,2,success,1,1
4559,2024-05-08,cellular,813,1,1,0,unknown,1,1
4560,2024-11-24,cellular,325,1,95,5,success,1,1
4561,2024-05-13,cellular,289,1,91,5,success,1,1
4562,2024-11-21,cellular,824,1,1,0,unknown,1,1
4563,2024-05-26,unknown,543,2,1,0,unknown,1,1
4564,2024-05-17,cellular,556,1,181,2,other,1,1
4565,2024-04-30,cellular,509,1,85,2,success,1,1
4566,2024-08-14,cellular,801,2,1,0,unknown,1,1
4567,2024-04-15,cellular,636,3,330,1,failure,1,1
4568,2024-10-29,cellular,288,3,1,0,unknown,1,1
4569,2024-04-30,cellular,384,1,80,6,other,1,1
4570,2024-10-30,cellular,373,3,1,0,unknown,1,1
4571,2024-11-12,cellular,134,2,192,3,failure,1,1
4572,2024-11-20,cellular,1154,1,1,0,unknown,1,1
4573,2024-05-25,cellular,189,1,186,1,failure,1,1
4574,2024-01-12,cellular,243,2,91,2,success,1,1
4575,2024-06-06,unknown,94,2,1,0,unknown,1,1
4576,2024-05-26,unknown,1446,7,1,0,unknown,1,1
4577,2024-05-04,cellular,352,4,1,0,unknown,1,1
4578,2024-02-18,cellular,146,2,264,1,other,1,1
4579,2024-10-23,telephone,138,1,1,0,unknown,1,1
4580,2024-09-28,cellular,600,2,92,12,success,1,1
4581,2024-11-20,cellular,478,1,1,0,unknown,1,1
4582,2024-11-18,cellular,929,1,1,0,unknown,1,1
4583,2024-08-13,cellular,477,2,1,0,unknown,1,1
4584,2024-02-09,cellular,215,1,92,2,success,1,1
4585,2024-11-13,unknown,231,1,1,0,unknown,1,1
4586,2024-08-26,cellular,958,6,1,0,unknown,1,1
4587,2024-10-21,cellular,200,1,1,0,unknown,1,1
4588,2024-02-18,cellular,209,20,1,0,unknown,1,1
4589,2024-03-02,cellular,229,1,182,1,success,1,1
4590,2024-04-13,cellular,295,4,187,6,success,1,1
4591,2024-04-09,cellular,527,3,1,0,unknown,1,1
4592,2024-04-13,cellular,103,1,182,3,success,1,1
4593,2024-05-12,cellular,152,1,182,6,success,1,1
4594,2024-05-14,cellular,786,1,1,0,unknown,1,1
4595,2024-02-11,cellular,397,2,1,0,unknown,1,1
4596,2024-10-18,cellular,310,1,804,1,failure,1,1
4597,2024-05-12,cellular,236,1,180,2,success,1,1
4598,2024-04-17,cellular,715,2,329,2,failure,1,1
4599,2024-05-27,cellular,187,2,71,1,success,1,1
4600,2024-08-27,cellular,519,16,1,0,unknown,1,1
4601,2024-10-29,cellular,423,3,1,0,unknown,1,1
4602,2024-02-09,cellular,701,4,1,0,unknown,1,1
4603,2024-07-15,cellular,632,6,1,0,unknown,1,1
4604,2024-09-09,telephone,214,2,99,4,failure,1,1
4605,2024-04-30,cellular,665,2,196,1,success,1,1
4606,2024-05-06,unknown,1597,2,1,0,unknown,1,1
4607,2024-08-04,cellular,219,1,1,0,unknown,1,1
4608,2024-11-16,cellular,105,2,94,2,success,1,1
4609,2024-07-11,cellular,614,2,1,0,unknown,1,1
4610,2024-04-30,cellular,753,1,1,0,unknown,1,1
4611,2024-02-04,cellular,872,1,1,0,unknown,1,1
4612,2024-09-08,cellular,261,1,98,1,success,1,1
4613,2024-06-02,cellular,171,3,1,0,unknown,1,1
4614,2024-07-25,cellular,862,1,1,0,unknown,1,1
4615,2024-05-27,cellular,1178,1,178,6,success,1,1
4616,2024-05-18,cellular,507,1,1,0,unknown,1,1
4617,2024-01-12,cellular,758,4,1,0,unknown,1,1
4618,2024-01-13,cellular,169,2,1,0,unknown,1,1
4619,2024-06-08,cellular,257,2,97,1,success,1,1
4620,2024-06-20,unknown,1094,3,1,0,unknown,1,1
4621,2024-02-02,telephone,436,3,1,0,unknown,1,1
4622,2024-02-02,cellular,280,1,1,0,unknown,1,1
4623,2024-03-08,cellular,124,2,1,0,unknown,1,1
4624,2024-07-09,telephone,990,1,1,0,unknown,1,1
4625,2024-06-18,unknown,771,2,1,0,unknown,1,1
4626,2024-09-06,cellular,250,3,1,0,unknown,1,1
4627,2024-10-30,cellular,175,1,197,1,failure,1,1
4628,2024-08-14,cellular,505,2,1,0,unknown,1,1
4629,2024-07-21,cellular,1080,4,1,0,unknown,1,1
4630,2024-04-30,cellular,452,1,1,0,unknown,1,1
4631,2024-11-19,cellular,819,3,1,0,unknown,1,1
4632,2024-10-22,cellular,738,3,183,1,success,1,1
4633,2024-06-15,cellular,441,1,56,1,other,1,1
4634,2024-10-30,cellular,125,1,1,0,unknown,1,1
4635,2024-02-26,cellular,65,1,1,0,unknown,1,1
4636,2024-05-26,cellular,410,1,551,5,other,1,1
4637,2024-03-05,cellular,196,2,1,0,unknown,1,1
4638,2024-04-20,cellular,1030,3,1,0,unknown,1,1
4639,2024-01-29,cellular,1600,1,1,0,unknown,1,1
4640,2024-05-14,cellular,715,1,1,0,unknown,1,1
4641,2024-01-12,cellular,227,1,1,0,unknown,1,1
4642,2024-09-15,cellular,251,2,184,3,success,1,1
4643,2024-07-15,cellular,250,4,415,2,failure,1,1
4644,2024-12-03,cellular,274,1,230,1,success,1,1
4645,2024-03-16,cellular,279,1,194,7,other,1,1
4646,2024-07-10,cellular,584,1,1,0,unknown,1,1
4647,2024-08-05,cellular,1092,1,1,0,unknown,1,1
4648,2024-07-07,cellular,491,3,1,0,unknown,1,1
4649,2024-06-09,cellular,183,2,294,2,failure,1,1
4650,2024-05-12,cellular,228,2,267,1,failure,1,1
4651,2024-07-03,cellular,658,3,1,0,unknown,1,1
4652,2024-08-12,cellular,1282,6,1,0,unknown,1,1
4653,2024-02-27,cellular,49,2,1,0,unknown,1,1
4654,2024-04-08,cellular,575,2,1,0,unknown,1,1
4655,2024-02-10,telephone,402,3,1,0,unknown,1,1
4656,2024-04-06,cellular,661,1,314,2,failure,1,1
4657,2024-02-02,cellular,415,1,1,0,unknown,1,1
4658,2024-05-13,cellular,459,1,1,0,unknown,1,1
4659,2024-11-19,cellular,1102,3,1,0,unknown,1,1
4660,2024-08-13,cellular,703,2,1,0,unknown,1,1
4661,2024-07-28,cellular,822,6,405,1,success,1,1
4662,2024-06-17,cellular,453,2,1,0,unknown,1,1
4663,2024-05-28,unknown,648,1,1,0,unknown,1,1
4664,2024-01-14,cellular,362,2,91,2,success,1,1
4665,2024-07-28,cellular,365,4,1,0,unknown,1,1
4666,2024-05-15,unknown,1257,3,1,0,unknown,1,1
4667,2024-04-21,cellular,242,2,1,0,unknown,1,1
4668,2024-04-22,cellular,314,1,239,13,failure,1,1
4669,2024-10-28,telephone,141,1,1,0,unknown,1,1
4670,2024-10-06,cellular,480,1,40,5,success,1,1
4671,2024-05-20,cellular,420,1,87,1,failure,1,1
4672,2024-02-03,cellular,1635,1,1,0,unknown,1,1
4673,2024-07-12,cellular,262,2,182,7,failure,1,1
4674,2024-05-07,unknown,591,1,1,0,unknown,1,1
4675,2024-08-03,cellular,263,3,251,3,success,1,1
4676,2024-10-21,cellular,181,1,302,3,other,1,1
4677,2024-03-18,cellular,147,4,1,0,unknown,1,1
4678,2024-02-02,cellular,326,1,1,0,unknown,1,1
4679,2024-02-19,cellular,645,2,1,0,unknown,1,1
4680,2024-10-22,cellular,344,2,182,8,other,1,1
4681,2024-09-01,cellular,327,1,1,0,unknown,1,1
4682,2024-02-13,telephone,299,6,1,0,unknown,1,1
4683,2024-05-12,cellular,426,1,370,2,failure,1,1
4684,2024-06-16,cellular,355,1,1,0,unknown,1,1
4685,2024-11-10,cellular,131,4,89,3,failure,1,1
4686,2024-07-23,cellular,761,1,1,0,unknown,1,1
4687,2024-10-23,telephone,140,1,143,3,failure,1,1
4688,2024-06-04,unknown,1181,2,1,0,unknown,1,1
4689,2024-08-12,cellular,332,1,1,0,unknown,1,1
4690,2024-01-28,cellular,1048,1,1,0,unknown,1,1
4691,2024-08-21,cellular,168,1,462,1,success,1,1
4692,2024-01-28,cellular,132,1,1,0,unknown,1,1
4693,2024-08-11,cellular,716,3,1,0,unknown,1,1
4694,2024-08-08,cellular,419,2,1,0,unknown,1,1
4695,2024-03-22,unknown,95,1,1,0,unknown,1,1
4696,2024-05-18,cellular,603,1,340,2,other,1,1
4697,2024-05-30,unknown,553,3,1,0,unknown,1,1
4698,2024-12-29,cellular,449,2,1,0,unknown,1,1
4699,2024-11-21,cellular,436,2,178,3,other,1,1
4700,2024-10-13,cellular,242,1,48,2,failure,1,1
4701,2024-06-06,unknown,712,2,1,0,unknown,1,1
4702,2024-04-08,cellular,758,2,160,5,other,1,1
4703,2024-06-04,cellular,578,2,1,0,unknown,1,1
4704,2024-02-08,cellular,278,1,94,4,success,1,1
4705,2024-03-02,cellular,591,1,176,2,failure,1,1
4706,2024-04-30,cellular,830,1,1,0,unknown,1,1
4707,2024-11-21,cellular,462,2,1,0,unknown,1,1
4708,2024-06-09,unknown,442,8,1,0,unknown,1,1
4709,2024-02-16,cellular,75,3,200,5,failure,1,1
4710,2024-04-20,cellular,190,1,1,0,unknown,1,1
4711,2024-07-30,cellular,566,2,1,0,unknown,1,1
4712,2024-04-09,cellular,394,1,1,0,unknown,1,1
4713,2024-08-10,cellular,187,1,102,1,success,1,1
4714,2024-04-22,cellular,407,2,1,0,unknown,1,1
4715,2024-08-13,cellular,880,1,92,8,success,1,1
4716,2024-08-27,cellular,763,5,1,0,unknown,1,1
4717,2024-03-26,cellular,200,1,1,0,unknown,1,1
4718,2024-02-23,cellular,211,1,187,5,success,1,1
4719,2024-05-26,cellular,131,2,1,0,unknown,1,1
4720,2024-06-02,telephone,421,2,1,0,unknown,1,1
4721,2024-11-21,cellular,536,1,1,0,unknown,1,1
4722,2024-01-28,cellular,325,1,1,0,unknown,1,1
4723,2024-06-17,unknown,490,4,1,0,unknown,1,1
4724,2024-05-13,cellular,366,3,348,2,failure,1,1
4725,2024-08-10,cellular,356,3,182,2,success,1,1
4726,2024-04-20,cellular,213,3,1,0,unknown,1,1
4727,2024-07-24,cellular,1417,1,1,0,unknown,1,1
4728,2024-07-04,unknown,150,2,1,0,unknown,1,1
4729,2024-08-13,cellular,282,1,1,0,unknown,1,1
4730,2024-11-10,cellular,406,2,1,0,unknown,1,1
4731,2024-01-15,cellular,426,2,196,1,other,1,1
4732,2024-08-13,cellular,455,2,1,0,unknown,1,1
4733,2024-11-19,cellular,366,3,1,0,unknown,1,1
4734,2024-08-07,cellular,325,1,1,0,unknown,1,1
4735,2024-05-15,cellular,551,1,371,2,failure,1,1
4736,2024-07-23,cellular,366,6,1,0,unknown,1,1
4737,2024-05-15,cellular,669,1,337,3,failure,1,1
4738,2024-05-06,cellular,445,1,258,2,failure,1,1
4739,2024-07-31,cellular,1007,9,1,0,unknown,1,1
4740,2024-05-14,cellular,449,1,1,0,unknown,1,1
4741,2024-02-11,cellular,331,1,1,0,unknown,1,1
4742,2024-06-06,unknown,1469,9,1,0,unknown,1,1
4743,2024-05-13,cellular,1512,1,345,8,failure,1,1
4744,2024-07-09,cellular,1486,1,1,0,unknown,1,1
4745,2024-05-12,cellular,612,1,1,0,unknown,1,1
4746,2024-08-07,cellular,358,1,1,0,unknown,1,1
4747,2024-04-17,cellular,772,1,1,0,unknown,1,1
4748,2024-10-14,cellular,216,1,57,1,failure,1,1
4749,2024-07-18,cellular,1360,9,1,0,unknown,1,1
4750,2024-05-16,unknown,787,1,1,0,unknown,1,1
4751,2024-11-17,cellular,456,2,1,0,unknown,1,1
4752,2024-09-10,cellular,185,1,99,5,success,1,1
4753,2024-04-24,cellular,65,2,81,3,failure,1,1
4754,2024-01-14,cellular,371,1,1,0,unknown,1,1
4755,2024-10-11,cellular,165,1,95,2,success,1,1
4756,2024-01-18,telephone,287,5,285,5,success,1,1
4757,2024-05-12,cellular,580,1,1,0,unknown,1,1
4758,2024-07-10,telephone,39,1,1,0,unknown,1,1
4759,2024-11-11,telephone,241,1,92,1,success,1,1
4760,2024-02-27,cellular,110,2,1,0,unknown,1,1
4761,2024-04-14,cellular,505,1,1,0,unknown,1,1
4762,2024-07-29,cellular,454,6,1,0,unknown,1,1
4763,2024-04-30,cellular,341,2,1,0,unknown,1,1
4764,2024-10-27,cellular,113,1,1,0,unknown,1,1
4765,2024-08-18,cellular,724,16,1,0,unknown,1,1
4766,2024-06-12,unknown,1010,3,1,0,unknown,1,1
4767,2024-11-25,cellular,296,1,205,2,failure,1,1
4768,2024-10-09,cellular,1106,2,1,0,unknown,1,1
4769,2024-06-03,cellular,244,2,1,0,unknown,1,1
4770,2024-05-18,cellular,2301,1,1,0,unknown,1,1
4771,2024-08-05,cellular,1109,2,1,0,unknown,1,1
4772,2024-05-15,cellular,409,1,361,3,failure,1,1
4773,2024-08-12,cellular,1181,4,1,0,unknown,1,1
4774,2024-04-30,cellular,1143,1,1,0,unknown,1,1
4775,2024-07-21,cellular,1017,6,1,0,unknown,1,1
4776,2024-08-28,cellular,730,11,1,0,unknown,1,1
4777,2024-03-02,cellular,368,1,1,0,unknown,1,1
4778,2024-04-30,cellular,266,1,1,0,unknown,1,1
4779,2024-07-11,cellular,812,1,1,0,unknown,1,1
4780,2024-06-20,unknown,1422,10,1,0,unknown,1,1
4781,2024-11-25,cellular,238,2,184,1,success,1,1
4782,2024-04-14,telephone,300,3,1,0,unknown,1,1
4783,2024-09-04,cellular,520,1,1,0,unknown,1,1
4784,2024-08-12,cellular,576,1,1,0,unknown,1,1
4785,2024-08-12,cellular,350,1,182,2,success,1,1
4786,2024-08-11,cellular,545,2,1,0,unknown,1,1
4787,2024-07-18,cellular,572,1,1,0,unknown,1,1
4788,2024-11-13,cellular,176,2,197,2,success,1,1
4789,2024-11-09,cellular,268,1,1,0,unknown,1,1
4790,2024-02-06,cellular,1658,1,262,1,failure,1,1
4791,2024-05-14,cellular,974,2,1,0,unknown,1,1
4792,2024-11-17,cellular,651,2,104,1,failure,1,1
4793,2024-04-14,cellular,184,1,1,0,unknown,1,1
4794,2024-03-17,cellular,178,1,1,0,unknown,1,1
4795,2024-11-09,cellular,347,4,189,2,success,1,1
4796,2024-10-19,cellular,343,3,1,0,unknown,1,1
4797,2024-07-03,cellular,704,1,1,0,unknown,1,1
4798,2024-06-09,cellular,239,4,1,0,unknown,1,1
4799,2024-06-02,cellular,236,2,1,0,unknown,1,1
4800,2024-08-13,cellular,1314,2,1,0,unknown,1,1
4801,2024-02-03,cellular,298,1,1,0,unknown,1,1
4802,2024-06-23,cellular,1407,1,1,0,unknown,1,1
4803,2024-08-05,cellular,324,1,1,0,unknown,1,1
4804,2024-08-20,cellular,649,2,1,0,unknown,1,1
4805,2024-08-04,cellular,250,1,92,2,failure,1,1
4806,2024-10-27,unknown,150,1,1,0,unknown,1,1
4807,2024-10-16,cellular,306,1,1,0,unknown,1,1
4808,2024-11-19,cellular,1502,1,1,0,unknown,1,1
4809,2024-11-21,cellular,1555,2,1,0,unknown,1,1
4810,2024-08-25,cellular,731,6,1,0,unknown,1,1
4811,2024-07-08,cellular,1767,2,1,0,unknown,1,1
4812,2024-05-15,cellular,679,1,366,4,failure,1,1
4813,2024-01-29,cellular,696,1,1,0,unknown,1,1
4814,2024-08-12,cellular,796,4,1,0,unknown,1,1
4815,2024-06-05,unknown,812,1,1,0,unknown,1,1
4816,2024-05-06,cellular,954,1,1,0,unknown,1,1
4817,2024-05-23,unknown,1073,1,1,0,unknown,1,1
4818,2024-10-08,cellular,667,1,321,1,other,1,1
4819,2024-02-17,telephone,233,2,1,0,unknown,1,1
4820,2024-05-25,cellular,236,1,1,0,unknown,1,1
4821,2024-04-30,cellular,323,1,1,0,unknown,1,1
4822,2024-04-08,cellular,114,1,1,0,unknown,1,1
4823,2024-07-13,cellular,178,1,181,4,success,1,1
4824,2024-05-25,cellular,352,3,186,2,failure,1,1
4825,2024-01-13,cellular,330,3,1,0,unknown,1,1
4826,2024-08-21,cellular,819,10,1,0,unknown,1,1
4827,2024-09-23,cellular,409,2,92,4,success,1,1
4828,2024-08-18,cellular,855,4,1,0,unknown,1,1
4829,2024-06-17,cellular,243,3,91,6,success,1,1
4830,2024-08-04,cellular,139,1,92,5,success,1,1
4831,2024-05-04,cellular,226,2,319,1,success,1,1
4832,2024-02-03,cellular,172,3,1,0,unknown,1,1
4833,2024-11-21,cellular,635,1,135,2,failure,1,1
4834,2024-05-18,cellular,309,1,1,0,unknown,1,1
4835,2024-08-04,cellular,605,2,92,4,success,1,1
4836,2024-07-16,cellular,745,1,281,1,failure,1,1
4837,2024-03-02,cellular,263,2,180,2,success,1,1
4838,2024-07-28,cellular,429,2,184,3,success,1,1
4839,2024-07-30,telephone,304,1,270,3,failure,1,1
4840,2024-06-18,telephone,1603,10,1,0,unknown,1,1
4841,2024-11-21,cellular,710,1,1,0,unknown,1,1
4842,2024-01-07,unknown,118,1,1,0,unknown,1,1
4843,2024-05-06,cellular,613,1,87,3,success,1,1
4844,2024-06-23,cellular,790,4,141,1,other,1,1
4845,2024-03-05,cellular,182,1,107,2,other,1,1
4846,2024-02-12,cellular,291,1,260,2,failure,1,1
4847,2024-05-24,cellular,168,1,389,1,failure,1,1
4848,2024-08-11,cellular,663,3,1,0,unknown,1,1
4849,2024-05-26,cellular,579,1,1,0,unknown,1,1
4850,2024-06-16,cellular,292,1,504,1,failure,1,1
4851,2024-02-05,cellular,226,7,1,0,unknown,1,1
4852,2024-08-14,cellular,150,2,1,0,unknown,1,1
4853,2024-05-21,unknown,611,2,1,0,unknown,1,1
4854,2024-08-11,cellular,933,1,1,0,unknown,1,1
4855,2024-08-18,cellular,370,2,1,0,unknown,1,1
4856,2024-04-06,cellular,1138,2,138,1,failure,1,1
4857,2024-03-09,cellular,241,1,181,5,success,1,1
4858,2024-09-15,cellular,150,1,105,3,success,1,1
4859,2024-03-12,cellular,229,1,1,0,unknown,1,1
4860,2024-11-03,cellular,322,1,1,0,unknown,1,1
4861,2024-07-27,cellular,527,1,1,0,unknown,1,1
4862,2024-04-01,cellular,184,4,1,0,unknown,1,1
4863,2024-04-29,cellular,305,3,1,0,unknown,1,1
4864,2024-05-07,cellular,623,1,293,1,success,1,1
4865,2024-06-17,unknown,1051,3,1,0,unknown,1,1
4866,2024-11-20,cellular,1532,3,1,0,unknown,1,1
4867,2024-04-27,cellular,97,1,1,0,unknown,1,1
4868,2024-04-27,cellular,122,1,1,0,unknown,1,1
4869,2024-04-20,cellular,158,2,1,0,unknown,1,1
4870,2024-03-24,cellular,136,1,1,0,unknown,1,1
4871,2024-05-13,cellular,482,2,1,0,unknown,1,1
4872,2024-04-30,cellular,252,1,168,1,success,1,1
4873,2024-11-25,cellular,968,2,97,4,success,1,1
4874,2024-01-26,cellular,708,1,96,3,success,1,1
4875,2024-02-05,cellular,230,2,1,0,unknown,1,1
4876,2024-11-20,cellular,295,3,1,0,unknown,1,1
4877,2024-02-02,cellular,265,1,1,0,unknown,1,1
4878,2024-05-18,cellular,536,2,1,0,unknown,1,1
4879,2024-07-30,telephone,2692,9,1,0,unknown,1,1
4880,2024-05-13,cellular,546,3,1,0,unknown,1,1
4881,2024-02-05,cellular,630,3,1,0,unknown,1,1
4882,2024-02-03,cellular,211,1,1,0,unknown,1,1
4883,2024-02-05,cellular,696,2,1,0,unknown,1,1
4884,2024-07-08,cellular,210,5,1,0,unknown,1,1
4885,2024-09-11,cellular,91,1,37,5,success,1,1
4886,2024-12-09,cellular,265,1,184,3,success,1,1
4887,2024-02-02,telephone,1790,2,1,0,unknown,1,1
4888,2024-05-15,unknown,746,1,1,0,unknown,1,1
4889,2024-08-22,cellular,671,2,1,0,unknown,1,1
4890,2024-03-12,cellular,215,1,182,4,success,1,1
4891,2024-05-15,cellular,692,3,1,0,unknown,1,1
4892,2024-05-16,unknown,528,1,1,0,unknown,1,1
4893,2024-11-17,cellular,309,3,208,4,success,1,1
4894,2024-04-16,cellular,1034,1,1,0,unknown,1,1
4895,2024-04-30,cellular,261,1,1,0,unknown,1,1
4896,2024-05-26,unknown,745,4,1,0,unknown,1,1
4897,2024-05-16,unknown,844,1,1,0,unknown,1,1
4898,2024-07-10,cellular,627,1,1,0,unknown,1,1
4899,2024-09-16,cellular,393,1,183,3,success,1,1
4900,2024-04-30,cellular,315,1,87,1,success,1,1
4901,2024-09-09,cellular,569,3,1,0,unknown,1,1
4902,2024-03-02,cellular,1447,2,1,0,unknown,1,1
4903,2024-09-16,cellular,153,1,104,2,success,1,1
4904,2024-11-17,cellular,984,1,1,0,unknown,1,1
4905,2024-05-13,unknown,2231,1,1,0,unknown,1,1
4906,2024-05-15,unknown,697,3,1,0,unknown,1,1
4907,2024-02-05,cellular,783,1,175,5,failure,1,1
4908,2024-11-18,cellular,835,1,1,0,unknown,1,1
4909,2024-04-17,cellular,476,1,1,0,unknown,1,1
4910,2024-11-03,cellular,289,1,1,0,unknown,1,1
4911,2024-11-17,cellular,1132,2,1,0,unknown,1,1
4912,2024-05-07,cellular,1806,2,287,3,other,1,1
4913,2024-05-15,unknown,651,32,1,0,unknown,1,1
4914,2024-08-20,cellular,718,2,1,0,unknown,1,1
4915,2024-08-14,cellular,100,2,1,0,unknown,1,1
4916,2024-07-23,cellular,2078,6,1,0,unknown,1,1
4917,2024-08-03,telephone,676,2,181,5,failure,1,1
4918,2024-11-10,cellular,95,1,95,3,success,1,1
4919,2024-11-21,cellular,566,4,1,0,unknown,1,1
4920,2024-06-16,cellular,162,2,1,0,unknown,1,1
4921,2024-05-20,cellular,154,1,1,0,unknown,1,1
4922,2024-07-15,cellular,687,7,1,0,unknown,1,1
4923,2024-08-11,cellular,744,2,1,0,unknown,1,1
4924,2024-05-18,cellular,700,3,1,0,unknown,1,1
4925,2024-04-29,cellular,1241,5,1,0,unknown,1,1
4926,2024-05-09,unknown,2016,2,1,0,unknown,1,1
4927,2024-01-28,cellular,872,1,1,0,unknown,1,1
4928,2024-03-02,cellular,225,2,123,5,failure,1,1
4929,2024-04-30,cellular,460,1,1,0,unknown,1,1
4930,2024-09-14,cellular,404,2,91,4,success,1,1
4931,2024-03-12,cellular,156,1,1,0,unknown,1,1
4932,2024-04-20,cellular,885,5,150,7,failure,1,1
4933,2024-07-23,cellular,1124,2,1,0,unknown,1,1
4934,2024-03-27,cellular,229,2,1,0,unknown,1,1
4935,2024-07-02,unknown,25,1,417,1,success,1,1
4936,2024-05-21,unknown,681,3,1,0,unknown,1,1
4937,2024-05-15,cellular,934,2,368,2,failure,1,1
4938,2024-04-17,cellular,378,1,1,0,unknown,1,1
4939,2024-11-19,cellular,814,1,1,0,unknown,1,1
4940,2024-05-12,cellular,762,1,182,2,success,1,1
4941,2024-03-08,cellular,132,1,1,0,unknown,1,1
4942,2024-11-19,cellular,1081,2,1,0,unknown,1,1
4943,2024-05-05,cellular,259,1,1,0,unknown,1,1
4944,2024-10-23,telephone,171,1,1,0,unknown,1,1
4945,2024-06-05,cellular,304,2,91,1,success,1,1
4946,2024-07-30,cellular,650,2,1,0,unknown,1,1
4947,2024-05-04,cellular,392,2,91,3,success,1,1
4948,2024-06-19,unknown,500,2,1,0,unknown,1,1
4949,2024-04-13,cellular,278,4,182,2,success,1,1
4950,2024-07-28,cellular,573,5,1,0,unknown,1,1
4951,2024-06-20,unknown,808,2,1,0,unknown,1,1
4952,2024-07-13,cellular,337,1,181,2,success,1,1
4953,2024-10-20,cellular,347,3,1,0,unknown,1,1
4954,2024-02-27,cellular,99,1,102,6,success,1,1
4955,2024-05-11,cellular,474,1,256,1,success,1,1
4956,2024-08-18,cellular,460,2,1,0,unknown,1,1
4957,2024-10-22,telephone,97,1,1,0,unknown,1,1
4958,2024-10-22,cellular,716,3,1,0,unknown,1,1
4959,2024-11-13,telephone,2184,2,95,3,failure,1,1
4960,2024-08-18,cellular,384,11,1,0,unknown,1,1
4961,2024-11-20,cellular,2420,3,1,0,unknown,1,1
4962,2024-05-12,cellular,731,3,176,1,failure,1,1
4963,2024-11-12,cellular,123,1,196,1,success,1,1
4964,2024-05-29,unknown,733,1,1,0,unknown,1,1
4965,2024-06-20,unknown,716,2,1,0,unknown,1,1
4966,2024-08-12,telephone,201,1,182,2,success,1,1
4967,2024-04-30,cellular,394,1,1,0,unknown,1,1
4968,2024-07-28,cellular,219,2,1,0,unknown,1,1
4969,2024-06-09,cellular,150,1,92,5,success,1,1
4970,2024-08-14,cellular,172,4,1,0,unknown,1,1
4971,2024-03-03,cellular,153,2,110,3,success,1,1
4972,2024-11-05,telephone,169,1,1,0,unknown,1,1
4973,2024-07-13,cellular,360,1,335,2,success,1,1
4974,2024-03-11,cellular,101,7,1,0,unknown,1,1
4975,2024-02-04,cellular,1294,2,1,0,unknown,1,1
4976,2024-03-30,cellular,517,1,1,0,unknown,1,1
4977,2024-07-10,cellular,982,1,1,0,unknown,1,1
4978,2024-08-12,cellular,429,2,1,0,unknown,1,1
4979,2024-10-25,cellular,226,2,490,1,failure,1,1
4980,2024-11-19,cellular,1084,1,100,4,failure,1,1
4981,2024-07-26,cellular,607,3,171,3,other,1,1
4982,2024-08-10,cellular,164,1,109,2,other,1,1
4983,2024-05-13,cellular,1970,3,1,0,unknown,1,1
4984,2024-06-28,cellular,247,1,63,2,success,1,1
4985,2024-07-09,cellular,1121,1,1,0,unknown,1,1
4986,2024-04-22,cellular,371,2,1,0,unknown,1,1
